run_type,param2,param3,weights,model_setting,model,mae_raw,mae_weighted,crps_raw,crps_weighted,mae_improvement_pct,crps_improvement_pct
calibration,1.5,3.0,kernel,_weather_scenarios_None_False_None,MULTI_prediction,6.495273347732698,5.689954637259106,2.93076421697855,2.662575768605183,10.785826851067975,7.895382380391671
calibration,1.5,4.0,kernel,_weather_scenarios_None_False_None,MULTI_prediction,6.495273347732698,5.690138742452218,2.93076421697855,2.6632912524707097,10.783360363127342,7.872631615130675
calibration,1.5,5.0,kernel,_weather_scenarios_None_False_None,MULTI_prediction,6.495273347732698,5.690405769726414,2.93076421697855,2.6637392437839296,10.779756049614639,7.858661725192971
calibration,1.5,6.0,kernel,_weather_scenarios_None_False_None,MULTI_prediction,6.495273347732698,5.690613823140306,2.93076421697855,2.6639957787184185,10.776996925284154,7.8508676760975025
calibration,1.75,0.0,kernel,_weather_scenarios_None_False_None,MULTI_prediction,6.495273347732698,5.9170232221147305,2.93076421697855,2.743990794732065,7.83441248235308,5.599266324464884
calibration,1.75,0.05,kernel,_weather_scenarios_None_False_None,MULTI_prediction,6.495273347732698,5.877771988993006,2.93076421697855,2.732439750356536,8.339400213795455,5.918883128851851
calibration,1.75,0.1,kernel,_weather_scenarios_None_False_None,MULTI_prediction,6.495273347732698,5.849118427898804,2.93076421697855,2.7241175169575245,8.711621085076672,6.148966477209435
calibration,1.75,0.15,kernel,_weather_scenarios_None_False_None,MULTI_prediction,6.495273347732698,5.8274191507869535,2.93076421697855,2.7178555881505124,8.99628860303585,6.322399393439937
calibration,1.75,0.2,kernel,_weather_scenarios_None_False_None,MULTI_prediction,6.495273347732698,5.810794867502026,2.93076421697855,2.712852779931762,9.216018189507313,6.460918565032537
calibration,1.75,0.25,kernel,_weather_scenarios_None_False_None,MULTI_prediction,6.495273347732698,5.7969211234822895,2.93076421697855,2.7084774581496514,9.39966373440902,6.582426376676991
calibration,1.75,0.3,kernel,_weather_scenarios_None_False_None,MULTI_prediction,6.495273347732698,5.78580475261116,2.93076421697855,2.7049005011615592,9.547318719221563,6.681514585555585
calibration,1.75,0.35,kernel,_weather_scenarios_None_False_None,MULTI_prediction,6.495273347732698,5.776385641736897,2.93076421697855,2.7018374982008364,9.67276146031069,6.766743392449434
calibration,1.75,0.4,kernel,_weather_scenarios_None_False_None,MULTI_prediction,6.495273347732698,5.768562925096151,2.93076421697855,2.6992926233198427,9.777319783921241,6.8375733843838855
calibration,1.75,0.45,kernel,_weather_scenarios_None_False_None,MULTI_prediction,6.495273347732698,5.762364772325837,2.93076421697855,2.6973064433985163,9.859283834764536,6.892118816605108
calibration,1.75,0.5,kernel,_weather_scenarios_None_False_None,MULTI_prediction,6.495273347732698,5.757005853285553,2.93076421697855,2.6954973373532902,9.931202932362716,6.942034505300809
calibration,1.75,0.55,kernel,_weather_scenarios_None_False_None,MULTI_prediction,6.495273347732698,5.752013390676423,2.93076421697855,2.693801791765701,9.997293948748714,6.98874247806214
calibration,1.75,0.6,kernel,_weather_scenarios_None_False_None,MULTI_prediction,6.495273347732698,5.74771405084265,2.93076421697855,2.6924222379074716,10.054907923307924,7.026969702603031
calibration,1.75,0.65,kernel,_weather_scenarios_None_False_None,MULTI_prediction,6.495273347732698,5.744126958429455,2.93076421697855,2.691232990759226,10.102787381511245,7.059558579407113
calibration,1.75,0.7,kernel,_weather_scenarios_None_False_None,MULTI_prediction,6.495273347732698,5.741180855217009,2.93076421697855,2.6902993807742965,10.142326774104072,7.085261238220707
calibration,1.75,0.8,kernel,_weather_scenarios_None_False_None,MULTI_prediction,6.495273347732698,5.735873200527506,2.93076421697855,2.6886090987720483,10.214102957347386,7.13194102712569
calibration,1.75,0.9,kernel,_weather_scenarios_None_False_None,MULTI_prediction,6.495273347732698,5.73169786371951,2.93076421697855,2.6872490097492863,10.269566042647785,7.168895646048201
calibration,1.75,1.0,kernel,_weather_scenarios_None_False_None,MULTI_prediction,6.495273347732698,5.728517188007924,2.93076421697855,2.686154300076019,10.312287090232305,7.198265716015459
calibration,1.75,1.25,kernel,_weather_scenarios_None_False_None,MULTI_prediction,6.495273347732698,5.7232783924933175,2.93076421697855,2.68451561906831,10.381995845369726,7.240942264020077
calibration,1.75,1.5,kernel,_weather_scenarios_None_False_None,MULTI_prediction,6.495273347732698,5.720487077598785,2.93076421697855,2.68367577501086,10.419234176263092,7.261604738612485
calibration,1.75,2.0,kernel,_weather_scenarios_None_False_None,MULTI_prediction,6.495273347732698,5.717321515162459,2.93076421697855,2.682900750869002,10.460367634180797,7.2781745567160225
calibration,1.75,3.0,kernel,_weather_scenarios_None_False_None,MULTI_prediction,6.495273347732698,5.716121911899221,2.93076421697855,2.682976998613285,10.474250844833925,7.268711143365427
calibration,1.75,4.0,kernel,_weather_scenarios_None_False_None,MULTI_prediction,6.495273347732698,5.716550945494693,2.93076421697855,2.6834463456350632,10.468191860420509,7.252406006392269
calibration,1.75,5.0,kernel,_weather_scenarios_None_False_None,MULTI_prediction,6.495273347732698,5.716910290995301,2.93076421697855,2.6837654735885597,10.463547167777369,7.2423981448972174
calibration,1.75,6.0,kernel,_weather_scenarios_None_False_None,MULTI_prediction,6.495273347732698,5.717048586094631,2.93076421697855,2.6838983824579534,10.461510316794472,7.238150827224478
calibration,2.0,0.0,kernel,_weather_scenarios_None_False_None,MULTI_prediction,6.495273347732698,5.925903601945889,2.93076421697855,2.760309889341171,7.732350481039593,5.093125132497731
calibration,2.0,0.05,kernel,_weather_scenarios_None_False_None,MULTI_prediction,6.495273347732698,5.8911951652099415,2.93076421697855,2.7504515965350893,8.18083700176626,5.36443160833915
calibration,2.0,0.1,kernel,_weather_scenarios_None_False_None,MULTI_prediction,6.495273347732698,5.866134274403051,2.93076421697855,2.743203877276415,8.508608106375432,5.5641180339505825
calibration,2.0,0.15,kernel,_weather_scenarios_None_False_None,MULTI_prediction,6.495273347732698,5.848393243706613,2.93076421697855,2.738048831967388,8.744485604233553,5.707101824440483
calibration,2.0,0.2,kernel,_weather_scenarios_None_False_None,MULTI_prediction,6.495273347732698,5.834530195988898,2.93076421697855,2.7338523206378875,8.928688678306065,5.822567674399447
calibration,2.0,0.25,kernel,_weather_scenarios_None_False_None,MULTI_prediction,6.495273347732698,5.822979850927947,2.93076421697855,2.730189483935427,9.083665469230262,5.923918298610451
calibration,2.0,0.3,kernel,_weather_scenarios_None_False_None,MULTI_prediction,6.495273347732698,5.813937526962634,2.93076421697855,2.7271642962434783,9.204610223717042,6.007281047010857
calibration,2.0,0.35,kernel,_weather_scenarios_None_False_None,MULTI_prediction,6.495273347732698,5.80578141632846,2.93076421697855,2.724377060293637,9.312800693882515,6.08397569941284
calibration,2.0,0.4,kernel,_weather_scenarios_None_False_None,MULTI_prediction,6.495273347732698,5.799006721897346,2.93076421697855,2.7221009258993805,9.403667723345515,6.146998962993048
calibration,2.0,0.45,kernel,_weather_scenarios_None_False_None,MULTI_prediction,6.495273347732698,5.7935585956266715,2.93076421697855,2.720193330720834,9.476781765034579,6.199723254808265
calibration,2.0,0.5,kernel,_weather_scenarios_None_False_None,MULTI_prediction,6.495273347732698,5.788741214196631,2.93076421697855,2.7184222239274662,9.541638653219051,6.2486802728083894
calibration,2.0,0.55,kernel,_weather_scenarios_None_False_None,MULTI_prediction,6.495273347732698,5.7846398429281285,2.93076421697855,2.7169045532454685,9.59634168630724,6.290451300888402
calibration,2.0,0.6,kernel,_weather_scenarios_None_False_None,MULTI_prediction,6.495273347732698,5.7809078146807815,2.93076421697855,2.7155788305877295,9.646718933568879,6.32727603233958
calibration,2.0,0.65,kernel,_weather_scenarios_None_False_None,MULTI_prediction,6.495273347732698,5.777684309336487,2.93076421697855,2.7143655205962056,9.689490239343199,6.36029814699222
calibration,2.0,0.7,kernel,_weather_scenarios_None_False_None,MULTI_prediction,6.495273347732698,5.774880701197757,2.93076421697855,2.7133010742720147,9.726732977068448,6.389476720877051
calibration,2.0,0.8,kernel,_weather_scenarios_None_False_None,MULTI_prediction,6.495273347732698,5.7698346349961716,2.93076421697855,2.7115015269590046,9.793909262462721,6.4382401479898315
calibration,2.0,0.9,kernel,_weather_scenarios_None_False_None,MULTI_prediction,6.495273347732698,5.765843223070946,2.93076421697855,2.7100183938947593,9.846665523993938,6.478102789246591
calibration,2.0,1.0,kernel,_weather_scenarios_None_False_None,MULTI_prediction,6.495273347732698,5.7628094493659,2.93076421697855,2.708829563628521,9.886447708346957,6.509462016455205
calibration,2.0,1.25,kernel,_weather_scenarios_None_False_None,MULTI_prediction,6.495273347732698,5.757886731658692,2.93076421697855,2.706858239488982,9.951116068832818,6.561225674034886
calibration,2.0,1.5,kernel,_weather_scenarios_None_False_None,MULTI_prediction,6.495273347732698,5.755133595069075,2.93076421697855,2.7057111727399583,9.98687362876903,6.590267022889315
calibration,2.0,2.0,kernel,_weather_scenarios_None_False_None,MULTI_prediction,6.495273347732698,5.752229146895205,2.93076421697855,2.7044722552758453,10.02442624346977,6.620383546169012
calibration,2.0,3.0,kernel,_weather_scenarios_None_False_None,MULTI_prediction,6.495273347732698,5.751089172438415,2.93076421697855,2.703989138969277,10.036617645207313,6.6263864185426895
calibration,2.0,4.0,kernel,_weather_scenarios_None_False_None,MULTI_prediction,6.495273347732698,5.751543354048905,2.93076421697855,2.704127643604577,10.029997080932276,6.619646040171701
calibration,2.0,5.0,kernel,_weather_scenarios_None_False_None,MULTI_prediction,6.495273347732698,5.751776717291109,2.93076421697855,2.7042200297208647,10.026430210383335,6.616112869403105
calibration,2.0,6.0,kernel,_weather_scenarios_None_False_None,MULTI_prediction,6.495273347732698,5.751845045056655,2.93076421697855,2.704264668894239,10.025400257452592,6.614356965844215
calibration,2.25,0.0,kernel,_weather_scenarios_None_False_None,MULTI_prediction,6.495273347732698,5.941920536987991,2.93076421697855,2.7773987541188663,7.531061213845621,4.563085369878911
calibration,2.25,0.05,kernel,_weather_scenarios_None_False_None,MULTI_prediction,6.495273347732698,5.913229452230607,2.93076421697855,2.769442964084179,7.905905918282676,4.78211921935041
calibration,2.25,0.1,kernel,_weather_scenarios_None_False_None,MULTI_prediction,6.495273347732698,5.893769385173125,2.93076421697855,2.764042933325718,8.16359596644898,4.9309176918784585
calibration,2.25,0.15,kernel,_weather_scenarios_None_False_None,MULTI_prediction,6.495273347732698,5.879353074938262,2.93076421697855,2.7598003887846216,8.356986138059673,5.047706483686686
calibration,2.25,0.2,kernel,_weather_scenarios_None_False_None,MULTI_prediction,6.495273347732698,5.86835351936222,2.93076421697855,2.7564681739346772,8.505514082143726,5.139995087739702
calibration,2.25,0.25,kernel,_weather_scenarios_None_False_None,MULTI_prediction,6.495273347732698,5.858758929241525,2.93076421697855,2.7533089038958845,8.634023316964594,5.22660018738546
calibration,2.25,0.3,kernel,_weather_scenarios_None_False_None,MULTI_prediction,6.495273347732698,5.850959238581377,2.93076421697855,2.7505857186825384,8.738811359289569,5.300793558626238
calibration,2.25,0.35,kernel,_weather_scenarios_None_False_None,MULTI_prediction,6.495273347732698,5.844401262788045,2.93076421697855,2.748233070517905,8.826580752029228,5.365668988869205
calibration,2.25,0.4,kernel,_weather_scenarios_None_False_None,MULTI_prediction,6.495273347732698,5.8381484782587325,2.93076421697855,2.7459686505006813,8.910066581798686,5.428011776749786
calibration,2.25,0.45,kernel,_weather_scenarios_None_False_None,MULTI_prediction,6.495273347732698,5.832878213962631,2.93076421697855,2.7439625054080343,8.97944503205574,5.482755420872305
calibration,2.25,0.5,kernel,_weather_scenarios_None_False_None,MULTI_prediction,6.495273347732698,5.828662382090548,2.93076421697855,2.742250374416233,9.036344860033804,5.529979585591004
calibration,2.25,0.55,kernel,_weather_scenarios_None_False_None,MULTI_prediction,6.495273347732698,5.824967315543896,2.93076421697855,2.7407447750181437,9.086320175730389,5.572020781617189
calibration,2.25,0.6,kernel,_weather_scenarios_None_False_None,MULTI_prediction,6.495273347732698,5.821533616384799,2.93076421697855,2.739342658577507,9.131679092907936,5.61015836264953
calibration,2.25,0.65,kernel,_weather_scenarios_None_False_None,MULTI_prediction,6.495273347732698,5.8184564322875145,2.93076421697855,2.738100195058538,9.172310132383434,5.644401775629661
calibration,2.25,0.7,kernel,_weather_scenarios_None_False_None,MULTI_prediction,6.495273347732698,5.816280402848046,2.93076421697855,2.737195144368798,9.201138735589172,5.668739065916802
calibration,2.25,0.8,kernel,_weather_scenarios_None_False_None,MULTI_prediction,6.495273347732698,5.811645569468401,2.93076421697855,2.735228903821456,9.26257500628662,5.722560930101527
calibration,2.25,0.9,kernel,_weather_scenarios_None_False_None,MULTI_prediction,6.495273347732698,5.808332825614474,2.93076421697855,2.7338423437043393,9.30704046065251,5.760385460459996
calibration,2.25,1.0,kernel,_weather_scenarios_None_False_None,MULTI_prediction,6.495273347732698,5.805609383739044,2.93076421697855,2.732545468083549,9.343380080089798,5.795326220972147
calibration,2.25,1.25,kernel,_weather_scenarios_None_False_None,MULTI_prediction,6.495273347732698,5.80057343555927,2.93076421697855,2.73018840088276,9.40859770526996,5.858078311945122
calibration,2.25,1.5,kernel,_weather_scenarios_None_False_None,MULTI_prediction,6.495273347732698,5.797521308536893,2.93076421697855,2.728619317535104,9.447546333186073,5.899252958697672
calibration,2.25,2.0,kernel,_weather_scenarios_None_False_None,MULTI_prediction,6.495273347732698,5.794400233276593,2.93076421697855,2.726746106081238,9.486424728790551,5.946731218244846
calibration,2.25,3.0,kernel,_weather_scenarios_None_False_None,MULTI_prediction,6.495273347732698,5.7928302861792105,2.93076421697855,2.725447941631652,9.503694060500672,5.976981899721253
calibration,2.25,4.0,kernel,_weather_scenarios_None_False_None,MULTI_prediction,6.495273347732698,5.792870598619461,2.93076421697855,2.72519565481134,9.501812399519622,5.98114551124476
calibration,2.25,5.0,kernel,_weather_scenarios_None_False_None,MULTI_prediction,6.495273347732698,5.7929959745697905,2.93076421697855,2.72515647108657,9.499968288040444,5.981476814515229
calibration,2.25,6.0,kernel,_weather_scenarios_None_False_None,MULTI_prediction,6.495273347732698,5.792958151138442,2.93076421697855,2.725093771786495,9.500151868933472,5.982835465590847
calibration,2.5,0.0,kernel,_weather_scenarios_None_False_None,MULTI_prediction,6.495273347732698,5.9635975813608395,2.93076421697855,2.7948093582787403,7.255229895182007,4.0277698148927135
calibration,2.5,0.05,kernel,_weather_scenarios_None_False_None,MULTI_prediction,6.495273347732698,5.940990166674641,2.93076421697855,2.7886212478357435,7.552965722485363,4.19725643589914
calibration,2.5,0.1,kernel,_weather_scenarios_None_False_None,MULTI_prediction,6.495273347732698,5.927273067799906,2.93076421697855,2.785134854693317,7.7377732424082675,4.292300852309845
calibration,2.5,0.15,kernel,_weather_scenarios_None_False_None,MULTI_prediction,6.495273347732698,5.915849561230902,2.93076421697855,2.7817026956604574,7.891144752687156,4.38510630304656
calibration,2.5,0.2,kernel,_weather_scenarios_None_False_None,MULTI_prediction,6.495273347732698,5.905989928922027,2.93076421697855,2.77860695238458,8.02215294671847,4.468596892430534
calibration,2.5,0.25,kernel,_weather_scenarios_None_False_None,MULTI_prediction,6.495273347732698,5.897536569930673,2.93076421697855,2.775580449956687,8.135667511639651,4.551474430322284
calibration,2.5,0.3,kernel,_weather_scenarios_None_False_None,MULTI_prediction,6.495273347732698,5.890254406313971,2.93076421697855,2.772862047805189,8.233768667847908,4.626273837402757
calibration,2.5,0.35,kernel,_weather_scenarios_None_False_None,MULTI_prediction,6.495273347732698,5.883965449436797,2.93076421697855,2.7704252247597663,8.317396029322932,4.693410835895387
calibration,2.5,0.4,kernel,_weather_scenarios_None_False_None,MULTI_prediction,6.495273347732698,5.878650028144485,2.93076421697855,2.7682513134091478,8.38814834574414,4.753432606680781
calibration,2.5,0.45,kernel,_weather_scenarios_None_False_None,MULTI_prediction,6.495273347732698,5.874477754703167,2.93076421697855,2.766536173586792,8.444319472069017,4.800638777650398
calibration,2.5,0.5,kernel,_weather_scenarios_None_False_None,MULTI_prediction,6.495273347732698,5.870406128399801,2.93076421697855,2.7648158321553953,8.49943978984546,4.848774350035374
calibration,2.5,0.55,kernel,_weather_scenarios_None_False_None,MULTI_prediction,6.495273347732698,5.866653368497199,2.93076421697855,2.7630887740929313,8.54888497381039,4.896520921437386
calibration,2.5,0.6,kernel,_weather_scenarios_None_False_None,MULTI_prediction,6.495273347732698,5.863441821804746,2.93076421697855,2.761675330506947,8.591286821209188,4.935490548482672
calibration,2.5,0.65,kernel,_weather_scenarios_None_False_None,MULTI_prediction,6.495273347732698,5.860500383405959,2.93076421697855,2.760357842301369,8.62951337068742,4.9716115783788215
calibration,2.5,0.7,kernel,_weather_scenarios_None_False_None,MULTI_prediction,6.495273347732698,5.858096206148567,2.93076421697855,2.7592296696440104,8.661377158925994,5.002581752935204
calibration,2.5,0.8,kernel,_weather_scenarios_None_False_None,MULTI_prediction,6.495273347732698,5.854030014830744,2.93076421697855,2.7572810725397545,8.714585494074916,5.055636666916933
calibration,2.5,0.9,kernel,_weather_scenarios_None_False_None,MULTI_prediction,6.495273347732698,5.850560321144196,2.93076421697855,2.755597005376752,8.759720561745123,5.101541929904944
calibration,2.5,1.0,kernel,_weather_scenarios_None_False_None,MULTI_prediction,6.495273347732698,5.847614962329968,2.93076421697855,2.754051161253264,8.798739741419862,5.144353985041982
calibration,2.5,1.25,kernel,_weather_scenarios_None_False_None,MULTI_prediction,6.495273347732698,5.842683344319374,2.93076421697855,2.751309160953724,8.86250133990106,5.218480533850175
calibration,2.5,1.5,kernel,_weather_scenarios_None_False_None,MULTI_prediction,6.495273347732698,5.839394060664414,2.93076421697855,2.7493647384356072,8.903610267541978,5.270509576107307
calibration,2.5,2.0,kernel,_weather_scenarios_None_False_None,MULTI_prediction,6.495273347732698,5.835922043945943,2.93076421697855,2.7469491986079935,8.946653206960498,5.3342810105805905
calibration,2.5,3.0,kernel,_weather_scenarios_None_False_None,MULTI_prediction,6.495273347732698,5.83417192268386,2.93076421697855,2.7450555925758495,8.965624310894547,5.3818472269350215
calibration,2.5,4.0,kernel,_weather_scenarios_None_False_None,MULTI_prediction,6.495273347732698,5.834125303583891,2.93076421697855,2.7445285245814497,8.965610662837916,5.394871371119878
calibration,2.5,5.0,kernel,_weather_scenarios_None_False_None,MULTI_prediction,6.495273347732698,5.834116502121644,2.93076421697855,2.7443154579129456,8.965679884251873,5.400399069958499
calibration,2.5,6.0,kernel,_weather_scenarios_None_False_None,MULTI_prediction,6.495273347732698,5.8342060038657175,2.93076421697855,2.744257300510387,8.96453553000807,5.401923907817039
calibration,2.75,0.0,kernel,_weather_scenarios_None_False_None,MULTI_prediction,6.495273347732698,5.988046153150008,2.93076421697855,2.811283686189115,6.9387700447826965,3.520095774568512
calibration,2.75,0.05,kernel,_weather_scenarios_None_False_None,MULTI_prediction,6.495273347732698,5.970577788525589,2.93076421697855,2.8066848076492095,7.172913636067741,3.646251773976582
calibration,2.75,0.1,kernel,_weather_scenarios_None_False_None,MULTI_prediction,6.495273347732698,5.959239072602946,2.93076421697855,2.803709052653112,7.3253542461523375,3.7252437819075817
calibration,2.75,0.15,kernel,_weather_scenarios_None_False_None,MULTI_prediction,6.495273347732698,5.950415977927163,2.93076421697855,2.8010071720118193,7.44409810015462,3.7971727006718967
calibration,2.75,0.2,kernel,_weather_scenarios_None_False_None,MULTI_prediction,6.495273347732698,5.942856143893987,2.93076421697855,2.7985731379125665,7.5452369623507325,3.862290873333917
calibration,2.75,0.25,kernel,_weather_scenarios_None_False_None,MULTI_prediction,6.495273347732698,5.935948362035722,2.93076421697855,2.795946874619375,7.638609120373471,3.9347204042140325
calibration,2.75,0.3,kernel,_weather_scenarios_None_False_None,MULTI_prediction,6.495273347732698,5.930088355247136,2.93076421697855,2.7936165362619727,7.718099336831547,3.9991112530451445
calibration,2.75,0.35,kernel,_weather_scenarios_None_False_None,MULTI_prediction,6.495273347732698,5.924751580273619,2.93076421697855,2.7913426310442513,7.788219492148412,4.061214621228198
calibration,2.75,0.4,kernel,_weather_scenarios_None_False_None,MULTI_prediction,6.495273347732698,5.9198782004236135,2.93076421697855,2.7892452532230876,7.852330546640544,4.118646825443601
calibration,2.75,0.45,kernel,_weather_scenarios_None_False_None,MULTI_prediction,6.495273347732698,5.915463875593043,2.93076421697855,2.787277387270371,7.910712610356881,4.172790765033177
calibration,2.75,0.5,kernel,_weather_scenarios_None_False_None,MULTI_prediction,6.495273347732698,5.911720831986603,2.93076421697855,2.785471803573537,7.960207939745098,4.222996111584043
calibration,2.75,0.55,kernel,_weather_scenarios_None_False_None,MULTI_prediction,6.495273347732698,5.908364467697502,2.93076421697855,2.7837824745694806,8.00450671902967,4.270145170533327
calibration,2.75,0.6,kernel,_weather_scenarios_None_False_None,MULTI_prediction,6.495273347732698,5.905374982915436,2.93076421697855,2.782338909825495,8.044025337611497,4.310306015878311
calibration,2.75,0.65,kernel,_weather_scenarios_None_False_None,MULTI_prediction,6.495273347732698,5.902257423505641,2.93076421697855,2.780875331890764,8.084418401287929,4.3508868483994565
calibration,2.75,0.7,kernel,_weather_scenarios_None_False_None,MULTI_prediction,6.495273347732698,5.899903685094149,2.93076421697855,2.7797051235765013,8.115574837551849,4.38353537801591
calibration,2.75,0.8,kernel,_weather_scenarios_None_False_None,MULTI_prediction,6.495273347732698,5.8958053816338545,2.93076421697855,2.777601286065003,8.169265730627725,4.4419677817306535
calibration,2.75,0.9,kernel,_weather_scenarios_None_False_None,MULTI_prediction,6.495273347732698,5.8925373901497204,2.93076421697855,2.7758259939789096,8.211975287633097,4.491200569464807
calibration,2.75,1.0,kernel,_weather_scenarios_None_False_None,MULTI_prediction,6.495273347732698,5.889860851666777,2.93076421697855,2.774201282605788,8.246512345352048,4.535868230405779
calibration,2.75,1.25,kernel,_weather_scenarios_None_False_None,MULTI_prediction,6.495273347732698,5.884821661851939,2.93076421697855,2.771121693142081,8.311758657793616,4.620933220299383
calibration,2.75,1.5,kernel,_weather_scenarios_None_False_None,MULTI_prediction,6.495273347732698,5.8813384360691385,2.93076421697855,2.7687295964772667,8.355160184446346,4.68639741315478
calibration,2.75,2.0,kernel,_weather_scenarios_None_False_None,MULTI_prediction,6.495273347732698,5.877631110574868,2.93076421697855,2.765849238664767,8.401028316218461,4.764624316058146
calibration,2.75,3.0,kernel,_weather_scenarios_None_False_None,MULTI_prediction,6.495273347732698,5.87562503697024,2.93076421697855,2.7633915922375776,8.423095996974418,4.828923137071743
calibration,2.75,4.0,kernel,_weather_scenarios_None_False_None,MULTI_prediction,6.495273347732698,5.875393897687654,2.93076421697855,2.7625872953193027,8.424797549937397,4.849787528518644
calibration,2.75,5.0,kernel,_weather_scenarios_None_False_None,MULTI_prediction,6.495273347732698,5.875353907885336,2.93076421697855,2.7622447267028774,8.425121297692373,4.859188202700015
calibration,2.75,6.0,kernel,_weather_scenarios_None_False_None,MULTI_prediction,6.495273347732698,5.875439036499758,2.93076421697855,2.7621513445550234,8.423729271412482,4.861516429306819
calibration,3.0,0.0,kernel,_weather_scenarios_None_False_None,MULTI_prediction,6.495273347732698,6.01286371582965,2.93076421697855,2.8261595499136773,6.611731324235519,3.059394915335818
calibration,3.0,0.05,kernel,_weather_scenarios_None_False_None,MULTI_prediction,6.495273347732698,5.998835329835646,2.93076421697855,2.8225086789501432,6.801170465994437,3.158131831508278
calibration,3.0,0.1,kernel,_weather_scenarios_None_False_None,MULTI_prediction,6.495273347732698,5.991014863796865,2.93076421697855,2.820539556607431,6.9097260473987765,3.210484485994271
calibration,3.0,0.15,kernel,_weather_scenarios_None_False_None,MULTI_prediction,6.495273347732698,5.985741585337144,2.93076421697855,2.8190008377512963,6.983367405835149,3.250189766061697
calibration,3.0,0.2,kernel,_weather_scenarios_None_False_None,MULTI_prediction,6.495273347732698,5.979664263797927,2.93076421697855,2.8169476614988396,7.065117020309577,3.3048959392837167
calibration,3.0,0.25,kernel,_weather_scenarios_None_False_None,MULTI_prediction,6.495273347732698,5.974397686927006,2.93076421697855,2.8147547477659822,7.13653192654858,3.3651178950060623
calibration,3.0,0.3,kernel,_weather_scenarios_None_False_None,MULTI_prediction,6.495273347732698,5.968751180185086,2.93076421697855,2.8122966381077776,7.212345798119364,3.433275545106267
calibration,3.0,0.35,kernel,_weather_scenarios_None_False_None,MULTI_prediction,6.495273347732698,5.9636121987822,2.93076421697855,2.8100081308395475,7.280118197984588,3.496579856837101
calibration,3.0,0.4,kernel,_weather_scenarios_None_False_None,MULTI_prediction,6.495273347732698,5.9590918950616985,2.93076421697855,2.8079643890815738,7.340185519977374,3.553371564873055
calibration,3.0,0.45,kernel,_weather_scenarios_None_False_None,MULTI_prediction,6.495273347732698,5.955572961522989,2.93076421697855,2.8062024390629876,7.386284698957561,3.6018040397320332
calibration,3.0,0.5,kernel,_weather_scenarios_None_False_None,MULTI_prediction,6.495273347732698,5.9520573895717295,2.93076421697855,2.804437568341379,7.433493626188133,3.652106770089567
calibration,3.0,0.55,kernel,_weather_scenarios_None_False_None,MULTI_prediction,6.495273347732698,5.948662060464292,2.93076421697855,2.8026882740613264,7.4776358432650385,3.700810441884202
calibration,3.0,0.6,kernel,_weather_scenarios_None_False_None,MULTI_prediction,6.495273347732698,5.945070278282717,2.93076421697855,2.8009596997393413,7.524253023814146,3.7488375439136292
calibration,3.0,0.65,kernel,_weather_scenarios_None_False_None,MULTI_prediction,6.495273347732698,5.942709187828086,2.93076421697855,2.799681822295026,7.554598282076764,3.7841618348230184
calibration,3.0,0.7,kernel,_weather_scenarios_None_False_None,MULTI_prediction,6.495273347732698,5.940569001144308,2.93076421697855,2.7985265262555377,7.582356244517852,3.8159067518134218
calibration,3.0,0.8,kernel,_weather_scenarios_None_False_None,MULTI_prediction,6.495273347732698,5.9368009749320505,2.93076421697855,2.7963466196273923,7.6304280005164,3.8763106823301245
calibration,3.0,0.9,kernel,_weather_scenarios_None_False_None,MULTI_prediction,6.495273347732698,5.93323902001022,2.93076421697855,2.7943409706755977,7.676996999954657,3.9327516247956575
calibration,3.0,1.0,kernel,_weather_scenarios_None_False_None,MULTI_prediction,6.495273347732698,5.930210029617901,2.93076421697855,2.7925412882427403,7.716404550401612,3.983266801906923
calibration,3.0,1.25,kernel,_weather_scenarios_None_False_None,MULTI_prediction,6.495273347732698,5.9250151713188135,2.93076421697855,2.789141257917865,7.783450735095078,4.078333078267745
calibration,3.0,1.5,kernel,_weather_scenarios_None_False_None,MULTI_prediction,6.495273347732698,5.921205893138583,2.93076421697855,2.7864018050285155,7.830690798721401,4.154069136302407
calibration,3.0,2.0,kernel,_weather_scenarios_None_False_None,MULTI_prediction,6.495273347732698,5.917120137665653,2.93076421697855,2.7830149831138105,7.8806473993322905,4.247299022695565
calibration,3.0,3.0,kernel,_weather_scenarios_None_False_None,MULTI_prediction,6.495273347732698,5.913970772718903,2.93076421697855,2.7796985179604574,7.916528226852877,4.336741552912335
calibration,3.0,4.0,kernel,_weather_scenarios_None_False_None,MULTI_prediction,6.495273347732698,5.913051298910422,2.93076421697855,2.778437659216615,7.92680742094161,4.3706883129366565
calibration,3.0,5.0,kernel,_weather_scenarios_None_False_None,MULTI_prediction,6.495273347732698,5.912858300073451,2.93076421697855,2.7779515330208913,7.928457024192412,4.383734930973128
calibration,3.0,6.0,kernel,_weather_scenarios_None_False_None,MULTI_prediction,6.495273347732698,5.913003759535969,2.93076421697855,2.777829484442753,7.926433779248958,4.387190684941305
calibration,3.25,0.0,kernel,_weather_scenarios_None_False_None,MULTI_prediction,6.495273347732698,6.038587542036587,2.93076421697855,2.839968809382049,6.269912056111938,2.630260211324821
calibration,3.25,0.05,kernel,_weather_scenarios_None_False_None,MULTI_prediction,6.495273347732698,6.02977086805008,2.93076421697855,2.838033041588807,6.393782045294349,2.6824760690077243
