param1,param2,param3,threshold,weights,model_setting,model,MDD,avg D,std_minus,std,win_rate,profit,hhi,gini,topk,rtp,no_action_perc,profit_per_action,Sortino_ratio
,1,0.15,5_95_IPR,kernel,_weather_scenarios_None_False_None,MULTI_prediction,876.9306546776224,53.67508879914144,7.710812991211194,12.208171375662266,0.5997596153846154,34037.994156356115,0.0023048184571801,0.4863643592294872,0.5018439073744648,0.110072206492958,0.0,1.9481452699379644,4414.3197604653
,0.75,0.05,5_95_IPR,kernel,_weather_scenarios_None_True_dual_coeff,MULTI_prediction,877.4896241787956,54.28649978809032,7.851192952808681,12.311222654763316,0.6067422161172161,34652.840696342115,0.0022625325587675,0.4840720203682596,0.4961040567643542,0.1120604997807451,0.0,1.983335662565368,4413.703866995834
,0.5,0.05,5_95_IPR,kernel,_weather_scenarios_None_False_None,MULTI_prediction,898.2750425539052,57.33628345334129,7.773318708080992,12.228625774180731,0.6054258241758241,34306.30500828651,0.0022772194397779,0.4793945225406494,0.4934524447668153,0.1109398712373115,0.0,1.9635018892105371,4413.340851780892
,1,0.25,5_95_IPR,kernel,_weather_scenarios_None_False_None,MULTI_prediction,879.6990243406453,53.06798168726272,7.699532200738199,12.205454646999524,0.5984432234432234,33976.408655315194,0.002311969921064,0.4880267823607915,0.5039704623032786,0.1098730510445961,0.0,1.9446204587520144,4412.788695403817
,0.5,0.4,5_95_IPR,kernel,_hist_insample_None_False_None,MULTI_prediction,773.345684105996,59.7232501890194,7.468815701694159,17.57363088362389,0.589514652014652,32941.85692765937,0.0050296734799002,0.5070052294598572,0.5273903098110357,0.1065275133824447,0.0,1.8854084780024825,4410.586395937864
,0.75,0,5_95_IPR,kernel,_weather_scenarios_None_False_None,MULTI_prediction,871.3667697607634,56.959330677661605,7.761996485368327,12.214301825885071,0.60382326007326,34212.83652464682,0.0022841397465867,0.481103698474439,0.4952846774472625,0.110637612467758,0.0,1.9581522736176065,4407.736667897155
,0.75,0,5_95_IPR,kernel,_hist_insample_None_False_None,MULTI_prediction,794.7859259142642,62.95252428471062,7.546201216785114,17.604767809423358,0.5910599816849816,33235.904875812885,0.0049594026436526,0.5062254609530841,0.5264033280390633,0.1074784068551713,0.0,1.9022381453647483,4404.322641421994
,1.25,0.2,5_95_IPR,kernel,_weather_scenarios_None_False_None,MULTI_prediction,852.6839127287076,52.52591667297925,7.713580063094447,12.226096437984012,0.5965544871794872,33959.95714131265,0.0023217952479379,0.4883899867331929,0.5054490334624341,0.1098198500704702,0.0,1.9436788656886816,4402.619388601896
,0.5,0.05,5_95_IPR,kernel,_hist_insample_None_False_None,MULTI_prediction,911.7266978680582,67.54625482444777,7.454712152719935,12.551486752400091,0.5940361721611722,32789.846060015414,0.0026173183980346,0.4954157061473797,0.513899517962181,0.1060359400090074,0.0,1.876708222299417,4398.539526177637
,1.25,0.15,5_95_IPR,kernel,_weather_scenarios_None_True_dual_coeff,MULTI_prediction,902.1198006728408,54.02336756907575,7.821831497965949,12.358429300173077,0.6029075091575091,34380.83602220641,0.0023147788807655,0.487567613049494,0.5013109264025984,0.1111808899388436,0.0,1.9677676294760995,4395.496889845693
