param1,param2,param3,threshold,weights,model_setting,model,MDD,avg D,std_minus,std,win_rate,profit,hhi,gini,topk,rtp,no_action_perc,profit_per_action,Sortino_ratio
0.05,0.5,0.4,5_95_IPR,kernel,_____None____,benchmark_prediction,1454.5479475432076,15.153848461621534,13.046668481282136,17.352226380285753,0.9749885531135531,654232.5260828164,6.952547605711632e-05,0.19438139118002,0.194794454215369,0.5493989914440548,0.0,37.44462717964838,50145.56221930788
0.05,0.5,0.4,iqr,kernel,_____None____,benchmark_prediction,1394.9817334311083,14.837581173762707,13.063252332106792,17.395396222790804,0.9753319597069596,654925.374009932,6.956058761651849e-05,0.1944509844265603,0.1949227932912965,0.5516395259406344,0.0,37.48428193738164,50134.94016342775
0.05,0.5,0.35,iqr,kernel,_____None____,benchmark_prediction,1343.6805763893062,14.618483454505922,13.067641479119338,17.396182844884635,0.9751602564102564,654972.9250589953,6.955991256723225e-05,0.1942832888574429,0.1948512440969577,0.5517932967200581,0.0,37.48700349467693,50121.73972675715
0.05,0.5,0.1,iqr,kernel,_hist_insample_None_True_dual_coeff,MULTI_prediction,1319.500444438774,14.705752703032177,13.414332360667768,18.07473548344706,0.975904304029304,666273.9169945675,7.009265357906891e-05,0.1949799555481157,0.196987365795453,0.5883384912516011,0.0,38.1338093517953,49668.8093809389
0.05,,,iqr,mae,_hist_insample_None_True_dual_coeff,MULTI_prediction,1290.9825930155057,14.506620849562228,13.351489154108316,17.82067381599271,0.9756181318681318,663079.7208392249,6.985443270991462e-05,0.1944019754640089,0.1960561204613785,0.5780090864936468,0.0,37.95099134839886,49663.353142536325
0.1,0.5,0.5,iqr,kernel,_____None____,benchmark_prediction,1350.319950462319,14.26810457196562,13.355182405724166,17.75590035780048,0.975503663003663,662951.6368475762,6.976770019463224e-05,0.1939417010599485,0.1952390978739148,0.5775948879509116,0.0,37.94366053385853,49640.02862015786
0.1,0.5,0.4,iqr,kernel,_____None____,benchmark_prediction,1358.4139776258962,14.009634769093084,13.355413814179252,17.782634895744234,0.9752747252747253,662961.4049363497,6.980510011419627e-05,0.1934800032897271,0.1950664294562452,0.5776264760368481,0.0,37.944219604873496,49639.89990579648
0.1,1.25,0.2,iqr,kernel,_____None____,benchmark_prediction,1445.1490101255476,15.493062513304638,13.37695598729696,17.73044583483135,0.9747023809523808,662262.132601745,6.975782746106632e-05,0.1925110809463741,0.1949936792648798,0.5753651662647195,0.0,37.90419714982514,49507.68569700334
0.1,0.5,0.1,iqr,kernel,_____None____,benchmark_prediction,1376.5167956649093,15.2019215036251,13.384694029678588,17.805298916818266,0.9748168498168498,662614.1091354868,6.985037763657398e-05,0.1932628276936619,0.1952382228865908,0.5765033894374697,0.0,37.9243423268937,49505.360949322974
0.1,0.5,0.2,iqr,kernel,_____None____,benchmark_prediction,1322.5806271050824,14.371079566455922,13.407280087545416,18.4907745781016,0.974587912087912,662981.6103942338,7.082538380159874e-05,0.1945242580743939,0.1964353646320804,0.5776918165302476,0.0,37.94537605278353,49449.37422543333
0.1,1.0,0.2,iqr,kernel,_____None____,benchmark_prediction,1399.9791478533298,14.821684158229278,13.40886369717526,17.780937969848257,0.9748740842490844,662564.2155100042,6.981777428620868e-05,0.1929264195298238,0.1949453291338675,0.5763420432247178,0.0,37.92148669356709,49412.40588861988
0.1,1.0,0.4,iqr,kernel,_____None____,benchmark_prediction,1335.9661544435658,14.474071153859066,13.41868989912535,17.840112314344825,0.975389194139194,663014.837377473,6.98844546345087e-05,0.1935286308534399,0.1952938830513729,0.5777992660862773,0.0,37.94727778030408,49409.80396459488
0.1,0.5,0.35,iqr,kernel,_____None____,benchmark_prediction,1356.7266502925197,14.305600017573006,13.417699647230952,17.85206488764485,0.9748168498168498,662539.9230401977,6.9919577022471e-05,0.1937225521379033,0.1952112420834348,0.5762634861352347,0.0,37.92009632785015,49378.055885826
0.1,1.0,0.1,iqr,kernel,_____None____,benchmark_prediction,1364.8794171820628,14.95402253688184,13.404813581197445,17.67649049057806,0.9749313186813188,661879.7383584693,6.969611053777672e-05,0.1923936759179817,0.1944438695985131,0.5741285781768842,0.0,37.88231103242155,49376.27325805333
0.05,,,5_95_IPR,mae,_hist_insample_None_True_dual_coeff,MULTI_prediction,1289.9629696214688,15.12153888121164,13.401924415774484,17.91383977401091,0.9749885531135531,660950.1721305405,7.006903855231668e-05,0.195177586579079,0.1966308945635257,0.5711225430586145,0.0,37.82910783714174,49317.55706311711
0.1,1.25,0.35,iqr,kernel,_____None____,benchmark_prediction,1396.3023482345743,14.862170742717977,13.44182694901953,18.415260509962422,0.9746451465201466,662741.3158050871,7.072437986008998e-05,0.1940142318759811,0.1959389999538936,0.5769147508925311,0.0,37.93162292840471,49304.40767602863
