param1,param2,param3,threshold,weights,model_setting,model,MDD,avg D,std_minus,std,win_rate,profit,hhi,gini,topk,rtp,no_action_perc,profit_per_action,Sortino_ratio
,1.75,0.2,5_95_IPR,kernel,_hist_insample_None_True_dual_coeff,MULTI_prediction,1713.513658866228,23.615498699113164,14.754298629654128,19.107033289672163,0.9666895604395604,646240.8096235326,7.25079959765857e-05,0.2001584783429781,0.198919370463545,0.5235553456552151,0.0,36.9872258255227,43800.17145136785
,3,0.5,5_95_IPR,kernel,_hist_insample_None_True_dual_coeff,MULTI_prediction,1681.4491502274177,23.020888705530982,14.730958418478837,19.06667453902153,0.967433608058608,645209.6159865775,7.249219524952459e-05,0.1996007407970894,0.1987205071746709,0.5202206674006814,0.0,36.92820604318781,43799.56807000503
,2.75,0.5,5_95_IPR,kernel,_hist_insample_None_True_dual_coeff,MULTI_prediction,1728.3423334644758,23.029620501184745,14.727885690378104,19.015748343036343,0.9674908424908424,645055.4412201536,7.241805403206143e-05,0.199661249629576,0.1985160500117152,0.5197220964024064,0.0,36.91938193796667,43798.23789925092
,1.75,0.45,mae,kernel,_hist_insample_None_True_dual_coeff,MULTI_prediction,1588.7975840016734,23.058079637620715,14.77497607048008,19.07838109212252,0.9667467948717948,647116.0089037388,7.242106084639759e-05,0.1990806322289403,0.1986405776024151,0.5263855687127439,0.0,37.03731735941729,43798.10876287343
,1.25,0.2,iqr,kernel,_hist_insample_None_True_dual_coeff,MULTI_prediction,1657.340252603637,22.06038351751288,14.794761038414627,19.147054158416925,0.9664606227106228,647873.0790150486,7.249485917978769e-05,0.1997152994465235,0.1987215338516356,0.5288337851745877,0.0,37.08064783739976,43790.70924720208
,1.75,0.2,iqr,kernel,_hist_insample_None_False_None,MULTI_prediction,1724.4027194724183,23.0684725511058,14.85202793736923,19.34738275858181,0.9669184981684982,650376.6694569424,7.269612932676277e-05,0.2003138662481653,0.1987185968158044,0.5369299063158056,0.0,37.2239394148891,43790.42863369033
,2,0.2,iqr,kernel,_hist_insample_None_False_None,MULTI_prediction,1679.0683376960224,22.92900917564524,14.858469346888851,19.377196629187424,0.9674908424908424,650644.8160454918,7.273103732162316e-05,0.2001139264893943,0.1987065332705858,0.5377970398645576,0.0,37.23928663264033,43789.49142441293
,2,0.2,5_95_IPR,kernel,_hist_insample_None_True_dual_coeff,MULTI_prediction,1662.80176690995,23.29830906716802,14.762410544278206,19.142613204352443,0.9665750915750916,646437.9281681967,7.255558383265927e-05,0.199668009475481,0.1989657601581033,0.5241927884214426,0.0,36.99850779350943,43789.45608031142
,0.75,0.45,mae,kernel,_hist_insample_None_True_dual_coeff,MULTI_prediction,1622.9733150205575,22.47297515989121,14.838831182839938,19.276475804496265,0.965716575091575,649757.4675590666,7.26122722053378e-05,0.1996012089307329,0.1991562294269826,0.5349275286536341,0.0,37.1884997458257,43787.64469741157
,2,0.2,3sigma,kernel,_hist_insample_None_True_dual_coeff,MULTI_prediction,1645.2209330808837,22.81481659491864,14.757844842188955,19.127694187755576,0.9667467948717948,646210.6316092137,7.254247485450955e-05,0.1999191762974972,0.1988106991631789,0.523457755867509,0.0,36.98549860400719,43787.60168028468
,2,0.25,5_95_IPR,kernel,_hist_insample_None_True_dual_coeff,MULTI_prediction,1641.2044901265765,23.22062401514859,14.74285839011921,19.112724293214484,0.9662889194139194,645545.148399269,7.255005172636236e-05,0.1998786157874084,0.1989583437827055,0.5213057135066653,0.0,36.94741005032446,43786.973415678935
,1.5,0.2,5_95_IPR,kernel,_hist_insample_None_True_dual_coeff,MULTI_prediction,1728.827898964926,23.26946112471945,14.779994676569464,19.154734455590685,0.9672046703296704,647137.2386034672,7.254185615329231e-05,0.200950920952826,0.1990733981546507,0.526454221403662,0.0,37.03853242922775,43784.673321254006
,2,0.45,iqr,kernel,_hist_insample_None_False_None,MULTI_prediction,1651.5031657409272,22.89381154853236,14.850230915341225,19.333794220190963,0.9682921245421244,650178.326340061,7.26838397287589e-05,0.2003699614056817,0.1984226884103041,0.5362885035228699,0.0,37.21258735920679,43782.37146928038
,1.75,0.5,5_95_IPR,kernel,_hist_insample_None_True_dual_coeff,MULTI_prediction,1756.0290891758632,23.388729075406463,14.77212896869705,19.092628305591035,0.9667467948717948,646755.9402945032,7.246069092437184e-05,0.1992727917208964,0.1984240251720567,0.5252211773527433,0.0,37.01670903700224,43782.17531575946
,2,0.45,iqr,kernel,_hist_insample_None_True_dual_coeff,MULTI_prediction,1623.6220445515935,21.772615038169867,14.783865339020425,19.163771999872186,0.9678342490842492,647259.8414109813,7.255050025673032e-05,0.2005711350541169,0.1989231092809118,0.5268506948704389,0.0,37.045549531306165,43781.5027780731
,1.5,0.05,iqr,kernel,_hist_insample_None_True_dual_coeff,MULTI_prediction,1629.8264947831049,22.372711644208955,14.818907777226803,19.19846554365104,0.967433608058608,648787.9476789783,7.253368117617446e-05,0.2005055485663781,0.1991575136730363,0.5317922912495178,0.0,37.13300982594885,43781.09084908496
,2.5,0,5_95_IPR,kernel,_____None____,benchmark_prediction,1554.3579180447268,22.64879334053562,14.71914430479183,19.07757554209449,0.9678342490842492,644396.509387227,7.254822008806704e-05,0.199829892390091,0.199270331675015,0.5175912399117005,0.0,36.88166834862792,43779.48174456332
,2.25,0.3,5_95_IPR,kernel,_hist_insample_None_True_dual_coeff,MULTI_prediction,1635.9158479908947,22.859173582443898,14.7500100760562,19.040635434925782,0.9669184981684982,645747.4435673794,7.24252133348828e-05,0.1990580409973646,0.1983265256086029,0.5219598964592357,0.0,36.95898829941503,43779.4577927527
,2.25,0.25,5_95_IPR,kernel,_hist_insample_None_False_None,MULTI_prediction,1679.1196623691358,23.75084334408312,14.784969501947277,19.188850218274883,0.967032967032967,647234.1803743094,7.259183019205274e-05,0.2004309022066207,0.1988092623115004,0.5267677121037578,0.0,37.0440808364417,43776.497495585936
,3,0.15,5_95_IPR,kernel,_____None____,benchmark_prediction,1650.2234152407618,23.46721057432473,14.691166405112543,19.044829080065156,0.9674908424908424,643126.0047643135,7.25560505277745e-05,0.1998445539667342,0.1988821237410852,0.5134826767995149,0.0,36.80895173788424,43776.374661477166
,1.75,0.3,5_95_IPR,kernel,_hist_insample_None_True_dual_coeff,MULTI_prediction,1694.4811359845337,23.30022643048514,14.756756864631086,19.076717552329235,0.9667467948717948,645993.0008560787,7.247125076502823e-05,0.1999725588442256,0.1985729526493978,0.5227539806365642,0.0,36.97304263141476,43776.082155584685
